id,popularity,budget,revenue,original_title,runtime,genres,release_date,vote_count,vote_average,release_year
37834,1.325302,117000000,261930431,Knight and Day,109,Action|Comedy,2010-06-15,1045,5.9,2010
38167,1.271623,60000000,204594016,Eat Pray Love,133,Drama,2010-08-12,407,5.7,2010
27573,1.255298,40000000,136000000,The Bounty Hunter,110,Action,2010-03-16,553,5.5,2010
25195,1.2347,19000000,29922472,Leap Year,100,Romance|Comedy,2010-01-08,283,6.3,2010
22972,1.206958,100000000,94882889,Green Zone,115,Action|Adventure|Drama|Thriller,2010-03-11,445,6.3,2010
38745,1.203837,112000000,237382724,Gulliver's Travels,85,Comedy,2010-12-25,375,5.0,2010
34806,1.2028450000000002,35000000,77477008,The Back-Up Plan,106,Comedy|Romance,2010-04-23,290,5.7,2010
37950,1.166631,44000000,48190704,Charlie St. Cloud,99,Drama,2010-05-01,324,6.8,2010
41210,1.147365,19000000,49830607,The Switch,101,Comedy|Romance|Drama,2010-05-11,388,5.8,2010
27586,1.14644,10000000,2995811,The Runaways,106,Drama|Music,2010-03-19,133,6.3,2010
32856,1.1458059999999999,52000000,216485654,Valentine's Day,125,Comedy|Romance,2010-02-10,675,5.6,2010
46261,1.1383889999999999,25000000,36993168,Don't Be Afraid of the Dark,99,Fantasy|Horror|Thriller,2010-11-06,186,5.4,2010
41439,1.1343969999999999,20000000,136150434,Saw 3D,90,Horror|Crime,2010-10-21,397,5.8,2010
38575,1.125831,40000000,357852395,The Karate Kid,140,Action|Adventure|Drama|Family,2010-06-10,1019,6.1,2010
41733,1.119731,65000000,211780824,Due Date,95,Comedy|Drama,2010-11-04,1015,6.2,2010
44147,1.1114870000000001,8000000,3453043,Wild Target,98,Action|Comedy,2010-06-17,101,6.1,2010
26389,1.107689,52000000,52615806,From Paris with Love,92,Action|Crime|Thriller,2010-02-05,432,6.1,2010
11439,1.107358,45000000,60222298,The Ghost Writer,128,Thriller|Mystery,2010-02-12,357,6.5,2010
43923,1.084894,8000000,6491240,It's Kind of a Funny Story,101,Comedy|Drama,2010-07-06,364,6.9,2010
43539,1.078211,30000000,51148651,The Next Three Days,133,Romance|Drama|Thriller|Crime,2010-11-18,570,6.8,2010
23437,1.074308,35000000,115664037,A Nightmare on Elm Street,95,Horror|Mystery|Thriller,2010-04-30,423,5.5,2010
34813,1.065023,25000000,23580000,The Losers,97,Action|Adventure|Crime|Mystery|Thriller,2010-04-23,298,6.2,2010
45317,1.054685,25000000,9190869,The Fighter,116,Drama,2010-12-17,965,7.1,2010
32823,1.047978,40000000,90029656,Get Him to the Greek,109,Comedy,2010-06-04,359,5.9,2010
20533,1.023117,47000000,10539000,Jonah Hex,80,Action|Western|Drama|Fantasy|Thriller,2010-06-18,252,4.4,2010
40264,1.004446,20000000,80547866,Vampires Suck,82,Horror|Comedy,2010-08-18,177,4.3,2010
44639,1.003782,2000000,7871522,Inside Job,109,Documentary,2010-10-08,171,7.6,2010
37821,0.997641,75000000,98159963,Killers,100,Action|Comedy|Thriller|Romance,2010-06-04,530,5.7,2010
22894,0.992107,26000000,67918658,Legion,100,Horror,2010-01-21,376,5.0,2010
37786,0.984762,100000000,288347692,Sex and the City 2,146,Comedy|Drama|Romance,2010-05-26,275,5.5,2010
38303,0.982925,20000000,32005248,You Again,105,Comedy|Romance,2010-09-24,213,6.0,2010
35019,0.981468,35000000,93246388,Nanny McPhee and the Big Bang,109,Fantasy|Comedy,2010-03-26,228,6.0,2010
23048,0.944055,36000000,64572262,Hot Tub Time Machine,101,Science Fiction|Comedy|Adventure,2010-03-26,550,5.9,2010
41402,0.9196350000000001,20000000,24145613,Let Me In,116,Drama|Horror|Mystery,2010-10-01,353,6.6,2010
43949,0.918093,14000000,1755212,Flipped,90,Comedy|Drama|Romance,2010-08-06,259,7.2,2010
41216,0.914278,80000000,140073390,Legend of the Guardians: The Owls of Ga'Hoole,97,Animation|Adventure|Family|Fantasy,2010-07-10,471,6.5,2010
22907,0.912689,32000000,69055695,Takers,107,Action|Crime|Drama|Thriller,2010-08-26,248,6.1,2010
42297,0.912122,55000000,89519773,Burlesque,119,Drama|Romance,2010-11-23,341,6.8,2010
44129,0.8923559999999989,15000000,4882577,The Company Men,104,Drama,2010-10-21,133,6.4,2010
38073,0.8785290000000001,32000000,42045846,Going the Distance,102,Comedy|Drama|Romance,2010-09-01,172,6.0,2010
41283,0.878074,24000000,23081726,Faster,98,Crime|Drama|Action|Thriller,2010-11-23,360,6.2,2010
41436,0.875432,3000000,177512032,Paranormal Activity 2,91,Horror|Thriller,2010-10-20,421,5.7,2010
42188,0.856916,15000000,9455232,Never Let Me Go,104,Drama|Romance|Science Fiction,2010-09-15,414,6.7,2010
27579,0.8562219999999989,20000000,65464324,The American,104,Crime|Drama|Thriller,2010-08-31,290,5.6,2010
23742,0.8391069999999989,30000000,55583804,Cop Out,107,Action|Comedy|Crime,2010-02-26,310,5.5,2010
38408,0.82289,38000000,105610124,Life as We Know It,115,Comedy|Romance|Drama,2010-10-08,516,6.5,2010
23759,0.804348,12000000,6814789,Centurion,97,Drama|Action|Thriller,2010-02-15,198,5.7,2010
55347,0.802711,3200000,5332926,Beginners,105,Drama|Romance|Comedy,2010-09-11,204,6.8,2010
44113,0.791799,22000000,9479718,Stone,105,Drama,2010-10-07,97,4.9,2010
33217,0.789582,15000000,75700498,Diary of a Wimpy Kid,94,Comedy|Family,2010-03-19,190,5.8,2010
43593,0.78688,24000000,83188165,Piranha 3D,88,Comedy|Horror,2010-08-20,306,5.2,2010
38357,0.7784399999999989,40000000,58785180,Morning Glory,102,Comedy|Drama|Romance,2010-01-12,246,6.1,2010
45094,0.773316,12500000,6732980,Conviction,107,Drama,2010-09-11,87,7.0,2010
49852,0.764791,90000000,16178959,The Nutcracker: The Untold Story,110,Fantasy|Action|Family,2010-11-24,28,5.8,2010
38358,0.761889,1800000,67738090,The Last Exorcism,87,Horror|Drama|Thriller,2010-08-27,179,5.4,2010
23023,0.756229,48000000,112462508,Tooth Fairy,101,Comedy|Family|Fantasy,2010-01-14,282,5.2,2010
38363,0.7541680000000001,22000000,24188922,Fair Game,108,Drama|Thriller,2010-05-20,129,6.4,2010
26388,0.740867,1987650,19152480,Buried,94,Drama|Thriller|Mystery,2010-09-24,458,6.5,2010
38778,0.73988,69000000,86387857,Dinner for Schmucks,114,Comedy,2010-07-30,324,5.4,2010
39781,0.68633,4000000,34705850,The Kids Are All Right,106,Comedy|Drama,2010-07-09,280,6.4,2010
42684,0.671484,10000000,66821036,Skyline,100,Science Fiction,2010-11-11,304,4.7,2010
48289,0.670027,20000000,45636368,The Debt,113,Drama|Thriller,2010-04-11,147,6.1,2010
39013,0.659749,2000000,13831503,Winter's Bone,100,Drama,2010-06-11,289,6.7,2010
39691,0.655878,85000000,112483764,Cats & Dogs 2 : The Revenge of Kitty Galore,82,Comedy|Family,2010-07-30,60,5.0,2010
37931,0.649289999999999,10000000,6110000,MacGruber,90,Action|Adventure|Comedy,2010-05-21,95,5.2,2010
42888,0.640576,120000000,48668907,How Do You Know,121,Comedy|Drama|Romance,2010-12-17,136,4.9,2010
23172,0.618078,28000000,45236543,The Spy Next Door,94,Action|Comedy|Family,2010-01-15,210,5.4,2010
34016,0.61643,20000000,49779728,She's Out of My League,104,Comedy|Romance,2010-03-11,318,5.9,2010
48838,0.599676,25000000,4644108,London Boulevard,103,Drama|Crime,2010-11-10,151,5.5,2010
44603,0.598275,50000000,105197635,Hereafter,129,Drama|Fantasy,2010-10-15,279,5.5,2010
43931,0.597254,25000000,19829957,My Soul to Take,107,Drama|Horror|Mystery|Thriller,2010-10-08,75,5.2,2010
60309,0.591206,25000000,15478800,The Conspirator,122,Crime|Drama|History,2010-09-10,78,5.9,2010
34803,0.579188,21000000,49050886,Death at a Funeral,92,Comedy,2010-04-15,134,5.7,2010
38579,0.552064999999999,50000000,83761844,Marmaduke,87,Family|Comedy,2010-06-04,75,4.9,2010
33909,0.535535,70000000,134748021,Wall Street: Money Never Sleeps,133,Drama|Crime,2010-09-02,325,5.8,2010
44009,0.514465,8000000,18124262,Another Year,129,Comedy|Drama,2010-11-05,46,6.7,2010
45658,0.513857,5000000,2614773,Everything Must Go,97,Comedy|Drama|Romance,2010-10-15,111,5.8,2010
29427,0.512957,20000000,54956140,The Crazies,101,Mystery|Horror|Action,2010-02-26,320,6.1,2010
27585,0.49863500000000005,5000000,5129058,Rabbit Hole,91,Drama,2010-12-16,73,6.6,2010
12819,0.495162,20000000,39300000,Alpha and Omega,88,Family|Animation,2010-09-17,84,5.5,2010
41515,0.470249,80000000,201584141,Yogi Bear,80,Comedy|Family|Animation|Adventure,2010-12-11,146,5.1,2010
41592,0.455662,5773100,18144030,StreetDance 3D,98,Drama,2010-05-19,54,5.8,2010
45272,0.406941,15000000,20529194,Country Strong,117,Drama|Romance,2010-12-22,49,5.9,2010
43930,0.39362600000000003,27000000,16504936,"Tomorrow, When the War Began",103,Action|Adventure|Drama,2010-08-08,112,6.5,2010
27569,0.375979,31000000,15134293,Extraordinary Measures,105,Drama,2010-01-21,44,5.8,2010
44040,0.368927,10000000,33583175,Devil,80,Horror|Mystery|Thriller,2010-01-13,433,5.6,2010
34563,0.31259499999999996,14000000,21409028,Our Family Wedding,103,Comedy,2010-03-12,26,5.9,2010
46829,0.328667,30000000,8454301,Barney's Version,134,Comedy|Drama,2010-10-26,70,6.9,2010
12201,0.3261,80000000,74901339,Edge of Darkness,117,Crime|Drama|Mystery|Thriller,2010-01-29,276,6.0,2010
44877,0.318587,4600000,1163967,4.3.2.1,117,Action|Thriller|Crime|Romance,2010-06-02,37,5.9,2010
35169,0.302377,35000000,39340177,Furry Vengeance,92,Comedy,2010-04-02,75,4.7,2010
45324,0.301054,12500000,1083683,Casino Jack,108,Crime|Comedy|Drama,2010-09-16,43,6.0,2010
43935,0.28324099999999997,20000000,4634062,Dylan Dog: Dead of Night,107,Action|Comedy|Horror|Mystery|Science Fiction,2010-10-26,69,4.9,2010
56601,0.271381,12500000,3878993,The Perfect Game,118,Drama|Family,2010-04-01,12,5.7,2010
46528,0.25054,425000000,11087569,The Warrior's Way,100,Adventure|Fantasy|Action|Western|Thriller,2010-12-02,74,6.4,2010
50204,0.24657800000000002,10000000,4349187,Burke & Hare,91,Comedy|Thriller,2010-10-29,75,6.0,2010
56812,0.181532,7000000,3218666,Balada triste de trompeta,101,Drama|Action|Thriller|Foreign,2010-12-17,44,6.2,2010
35688,0.140251,20000000,60072596,Why Did I Get Married Too?,121,Comedy|Romance,2010-04-02,21,6.0,2010
35791,0.131526,60000000,296221663,Resident Evil: Afterlife,97,Action|Adventure|Horror|Science Fiction,2010-09-09,882,5.8,2010
43552,0.27632199999999996,10000000,1068682,Vanishing on 7th Street,92,Drama|Horror|Thriller,2010-09-11,83,4.8,2010
49679,0.028227,10000000,5000000,Action Replayy,100,Drama|Comedy|Romance|Foreign,2010-11-05,11,4.9,2010
39486,0.06324,35000000,60251371,Secretariat,123,Drama,2010-08-20,52,6.6,2010
550,8.947905,63000000,100853753,Fight Club,139,Drama,1999-10-14,5923,8.1,1999
603,7.7538990000000005,63000000,463517383,The Matrix,136,Action|Science Fiction,1999-03-30,6351,7.8,1999
14,3.5557199999999907,15000000,356296601,American Beauty,122,Drama,1999-09-15,1756,7.7,1999
1893,3.5260290000000003,115000000,924317558,Star Wars: Episode I - The Phantom Menace,136,Adventure|Action|Science Fiction,1999-05-19,2823,6.3,1999
564,2.94377,80000000,415885488,The Mummy,124,Adventure|Fantasy|Horror|Action|Thriller,1999-05-06,1562,6.3,1999
497,2.719461,60000000,284600000,The Green Mile,189,Fantasy|Drama|Crime,1999-12-10,2299,8.0,1999
745,2.5787310000000003,40000000,672806292,The Sixth Sense,107,Mystery|Thriller|Drama,1999-08-02,1753,7.5,1999
36643,2.129874,135000000,361832400,The World Is Not Enough,128,Adventure|Action|Thriller,1999-11-08,509,6.0,1999
796,2.069357,10500000,75902208,Cruel Intentions,97,Drama|Romance|Thriller,1999-03-05,505,6.5,1999
2668,2.065619,100000000,206071502,Sleepy Hollow,105,Drama|Fantasy|Thriller|Mystery,1999-11-18,932,6.7,1999
2105,1.825695,11000000,235483004,American Pie,95,Comedy|Romance,1999-07-09,1405,6.4,1999
1844,1.820318,66000000,212404396,Entrapment,112,Romance|Drama|Mystery,1999-04-30,355,5.9,1999
863,1.810197,90000000,485015179,Toy Story 2,92,Animation|Comedy|Family,1999-10-30,2272,7.2,1999
4951,1.769152,16000000,53478166,10 Things I Hate About You,97,Comedy|Romance|Drama,1999-03-30,947,7.2,1999
509,1.72385,42000000,363889678,Notting Hill,124,Comedy,1999-05-13,688,6.8,1999
817,1.560867,33000000,310940086,Austin Powers: The Spy Who Shagged Me,95,Crime|Adventure|Action|Comedy|Science Fiction,1999-06-08,583,6.0,1999
226,1.43163,2000000,11540607,Boys Don't Cry,118,Crime|Drama,1999-09-02,170,7.0,1999
9008,1.427794,90000000,60289912,The Insider,157,Drama|Thriller,1999-10-28,249,7.1,1999
926,1.3486280000000002,45000000,90683916,Galaxy Quest,102,Comedy|Family|Science Fiction,1999-12-23,406,6.6,1999
345,1.329827,65000000,162091208,Eyes Wide Shut,159,Drama,1999-07-14,623,6.8,1999
492,1.328465,13000000,22863596,Being John Malkovich,112,Fantasy|Drama|Comedy,1999-09-30,607,7.1,1999
9535,1.320079,80000000,176885658,Analyze This,103,Comedy|Crime,1999-03-05,260,6.3,1999
10137,1.3092489999999999,133000000,300135367,Stuart Little,84,Fantasy,1999-12-17,502,5.6,1999
9481,1.254522,73000000,151493655,The Bone Collector,118,Drama|Mystery|Thriller|Crime,1999-11-01,463,6.5,1999
8487,1.221973,170000000,222104681,Wild Wild West,106,Action|Adventure|Comedy|Drama|Science Fiction,1999-06-29,626,5.2,1999
1911,1.189386,160000000,61698899,The 13th Warrior,102,Adventure|Fantasy|Action,1999-08-27,275,6.2,1999
9946,1.17388799999999,100000000,211989043,End of Days,121,Action|Fantasy|Horror|Mystery,1999-11-23,247,5.4,1999
1715,1.152354,24000000,88545092,The Cider House Rules,126,Drama,1999-12-17,145,6.6,1999
10386,1.1509340000000001,70000000,23159305,The Iron Giant,86,Adventure|Animation|Family|Fantasy|Science Fiction,1999-08-06,877,7.5,1999
8914,1.1392229999999999,60000000,73648228,Deep Blue Sea,105,Horror|Action|Thriller|Science Fiction,1999-07-27,336,5.5,1999
2112,1.050599,90000000,161626121,Payback,100,Drama|Action|Thriller|Crime,1999-02-04,305,6.5,1999
4806,1.03785,70000000,309457509,Runaway Bride,116,Comedy|Romance,1999-07-30,253,5.7,1999
10314,1.0220280000000002,10000000,103166989,She's All That,95,Comedy|Romance,1999-01-29,248,5.6,1999
10398,0.993492,70000000,177841558,Double Jeopardy,105,Drama|Mystery|Thriller|Crime,1999-09-24,144,6.1,1999
1542,0.9682040000000001,10000000,12827813,Office Space,89,Comedy|Crime,1999-02-19,669,7.3,1999
1443,0.9412020000000001,6000000,10409377,The Virgin Suicides,97,Drama|Romance,1999-04-21,460,7.0,1999
2277,0.937873,100000000,93700000,Bicentennial Man,131,Comedy|Science Fiction,1999-12-17,538,6.7,1999
622,0.920974,38000000,58401898,The Ninth Gate,133,Horror|Mystery|Thriller,1999-08-24,384,6.2,1999
10400,0.9208799999999999,50000000,73956241,The Hurricane,146,Drama,1999-09-17,226,7.3,1999
1090,0.9073049999999999,16000000,18564088,The Thirteenth Floor,100,Thriller|Science Fiction|Mystery,1999-04-16,189,6.5,1999
9032,0.8765870000000001,34200000,234801895,Big Daddy,93,Comedy|Drama,1999-06-25,479,6.2,1999
8224,0.8234940000000001,40000000,96618699,8MM,123,Thriller|Crime|Mystery,1999-02-25,248,6.0,1999
1832,0.82073,10000000,30652890,Dogma,130,Fantasy|Comedy|Adventure,1999-11-12,472,6.6,1999
11618,0.778786,80000000,91188905,The Haunting,113,Horror|Thriller|Fantasy|Mystery,1999-07-23,178,5.3,1999
1641,0.746054,75000000,93888180,Forces of Nature,105,Comedy,1999-03-12,81,5.2,1999
11622,0.744837,35000000,40263020,Blast from the Past,112,Comedy|Romance,1999-02-12,114,6.2,1999
10207,0.7318020000000001,80000000,118880016,Message in a Bottle,131,Drama,1999-02-22,112,5.7,1999
2275,0.72669,60000000,149705852,The General's Daughter,116,Crime|Drama|Mystery|Thriller,1999-06-18,103,5.9,1999
10307,0.725013,29000000,50041732,Stigmata,103,Horror|Thriller,1999-09-10,103,5.8,1999
11601,0.716336,12000000,21133087,Stir of Echoes,99,Horror|Mystery|Thriller,1999-09-10,155,6.3,1999
334,0.682531,37000000,48451803,Magnolia,188,Drama,1999-12-08,430,7.3,1999
2020,0.6710699999999991,51000000,36911617,The Bachelor,101,Comedy,1999-11-05,46,4.5,1999
9423,0.654013,75000000,14010690,Virus,99,Horror|Action|Science Fiction,1999-01-14,60,4.9,1999
1213,0.6403310000000001,40000000,128798265,The Talented Mr. Ripley,139,Thriller|Crime|Drama,1999-12-25,435,6.9,1999
9825,0.637814,27000000,56870414,Lake Placid,82,Horror|Comedy|Action|Science Fiction|Thriller,1999-07-15,112,5.3,1999
9781,0.63765,34000000,4217115,Detroit Rock City,95,Comedy,1999-08-13,38,6.4,1999
9824,0.636432,68000000,29762011,Mystery Men,121,Adventure|Fantasy|Action|Comedy|Science Fiction,1999-08-06,115,5.4,1999
49948,0.617279,80000000,90874570,Fantasia 2000,74,Music|Animation|Family|Fantasy,1999-12-31,168,6.9,1999
9430,0.614402,6500000,28451622,Go,98,Crime|Comedy|Thriller,1999-04-09,82,6.9,1999
11355,0.614007,25000000,84565230,Never Been Kissed,107,Romance|Comedy|Drama,1999-04-09,196,5.7,1999
6415,0.585123,75000000,108000000,Three Kings,114,Action|Adventure|Comedy,1999-09-27,412,6.3,1999
1850,0.581756,82000000,47434430,Man on the Moon,118,Comedy|Drama|Romance,1999-12-22,226,6.6,1999
17707,0.566661,25000000,13000000,Brokedown Palace,100,Drama|Thriller,1999-08-13,52,6.3,1999
11377,0.5480970000000001,19000000,40846082,House on Haunted Hill,93,Horror|Mystery|Thriller,1999-10-29,84,5.6,1999
913,0.508128,48000000,124305181,The Thomas Crown Affair,113,Drama|Comedy|Crime|Romance,1999-08-06,196,6.7,1999
12618,0.5034609999999989,64000000,74608570,Random Hearts,133,Drama|Romance,1999-10-08,32,5.3,1999
1946,0.501242,15000000,2856712,eXistenZ,97,Action|Thriller|Science Fiction|Horror,1999-04-14,229,6.6,1999
20024,0.49836499999999995,23000000,10827816,The End of the Affair,102,Drama,1999-12-03,24,6.1,1999
11001,0.49601000000000006,65000000,117758500,Blue Streak,93,Thriller|Action|Comedy|Crime,1999-09-17,202,6.0,1999
7341,0.480421,21000000,17762705,The Rage: Carrie 2,104,Horror|Thriller|Science Fiction,1999-03-11,33,5.1,1999
38809,0.47073999999999994,10000000,5241315,Black and White,98,Drama,1999-09-04,11,4.7,1999
9455,0.454992,25000000,15156200,The Corruptor,110,Action|Crime|Mystery|Thriller,1999-03-12,30,6.1,1999
10366,0.41861099999999996,45000000,10667893,Universal Soldier: The Return,82,Action|Science Fiction,1999-08-05,74,4.5,1999
2162,0.393985,70000000,11263966,Chill Factor,101,Action|Comedy|Thriller,1999-09-01,16,5.4,1999
6522,0.383326,80000000,73345029,Life,108,Comedy|Crime|Drama,1999-04-16,87,6.6,1999
21349,0.382872,23000000,18653615,Anywhere But Here,114,Drama|Comedy|Romance,1999-11-12,42,5.9,1999
2900,0.378188,75000000,19598588,The Astronaut's Wife,109,Drama|Science Fiction|Thriller,1999-08-26,132,5.4,1999
9849,0.88284,65000000,36850101,My Favorite Martian,94,Comedy|Drama|Family|Science Fiction,1999-02-11,43,5.2,1999
10388,0.274419,10000000,3193102,The Limey,89,Drama|Action|Thriller|Crime|Mystery,1999-05-15,38,6.6,1999
12220,0.5737180000000001,50000000,58900031,The Story of Us,95,Comedy|Drama|Romance,1999-10-13,42,5.9,1999
14429,0.25754699999999997,8000000,17843379,Drive Me Crazy,91,Drama|Comedy|Romance|Family,1999-10-01,34,5.9,1999
10208,1.104937,24000000,16290976,Muppets from Space,87,Fantasy|Comedy|Science Fiction|Family,1999-07-14,50,5.7,1999
24137,0.33324499999999996,14000000,18535191,An Ideal Husband,97,Drama|Comedy|Romance,1999-04-15,23,6.4,1999
10402,0.328409,17000000,65535067,Deuce Bigalow: Male Gigolo,88,Comedy,1999-12-10,154,5.3,1999
6552,0.323791,25000000,4152230,Idle Hands,92,Thriller|Comedy|Horror,1999-04-30,83,6.1,1999
9563,0.322499,55000000,100230832,Any Given Sunday,150,Drama,1999-12-16,231,6.8,1999
30943,0.322339,38000000,28121100,The Deep End of the Ocean,106,Drama|Mystery,1999-03-12,26,5.8,1999
22314,0.312759,7000000,14011454,In Too Deep,97,Drama|Action|Thriller|Crime,1999-08-25,10,6.5,1999
10342,0.377269,13000000,8946237,Teaching Mrs. Tingle,96,Comedy|Thriller,1999-08-11,39,5.3,1999
10490,0.285902,10000000,10571408,Drop Dead Gorgeous,98,Comedy,1999-07-23,41,6.2,1999
16162,0.066504,9000000,34573780,The Best Man,120,Drama|Comedy,1999-10-22,22,7.8,1999
16172,0.23141799999999998,6000000,4398989,Simply Irresistible,95,Comedy,1999-02-05,28,6.2,1999
26149,0.272771,27000000,14859394,Music of the Heart,124,Drama,1999-10-29,25,6.7,1999
15198,0.260903,28000000,8888143,"Mystery, Alaska",119,Comedy|Drama,1999-10-01,35,5.8,1999
16379,0.257431,50000000,13260050,The Mod Squad,92,Action|Mystery|Thriller,1999-03-26,18,4.5,1999
16158,0.25073,6000000,25059640,The Wood,106,Comedy|Drama|Romance,1999-07-16,24,7.6,1999
15256,0.246669,6000000,6852450,200 Cigarettes,101,Comedy|Drama|Romance,1999-02-26,25,6.5,1999
8970,0.24279699999999999,75000000,29000000,The Out-of-Towners,90,Comedy,1999-04-02,20,5.2,1999
10047,0.23522300000000002,60000000,66976317,Joan of Arc,148,Adventure|Drama|Action|History|War,1999-10-18,209,6.1,1999
5470,0.21624200000000002,20000000,1531251,Beowulf,95,Action|Science Fiction|Thriller|Adventure|Horror,1999-04-01,27,4.5,1999
20761,0.212029,24000000,8434146,Play It to the Bone,124,Comedy|Drama,1999-12-25,20,5.3,1999
24066,0.20441099999999998,1700000,1943649,"Happy, Texas",98,Comedy|Crime,1999-12-03,13,5.3,1999
18892,0.195048,3000000,3076820,Jawbreaker,87,Comedy,1999-01-30,48,5.6,1999
16406,0.187319,13000000,27500000,Dick,94,Comedy,1999-08-04,33,5.7,1999
47288,0.173433,25000000,12000000,The King and I,87,Animation|Drama|Family,1999-03-19,14,4.7,1999
14578,0.16333699999999898,7000000,7292175,Outside Providence,96,Romance|Comedy|Drama,1999-08-16,12,5.6,1999
22345,0.116694,12000000,36450736,Baby Geniuses,97,Comedy|Family|Science Fiction,1999-03-12,34,3.8,1999
10557,0.238748,3800000,28200000,East Is East,97,Comedy,1999-05-14,24,6.5,1999
10368,0.079104,12000000,21001563,Tea with Mussolini,117,Comedy|Drama|War,1999-03-25,17,5.7,1999
120,8.575419,93000000,871368364,The Lord of the Rings: The Fellowship of the Ring,178,Adventure|Fantasy|Action,2001-12-18,6079,7.8,2001
671,8.021423,125000000,976475550,Harry Potter and the Philosopher's Stone,152,Adventure|Fantasy|Family,2001-11-16,4265,7.2,2001
1018,4.436367,15000000,20117339,Mulholland Drive,147,Thriller|Drama|Mystery,2001-05-16,709,7.4,2001
141,3.8510089999999995,6000000,1270522,Donnie Darko,113,Fantasy|Drama|Mystery,2001-01-18,1777,7.5,2001
585,3.204295,115000000,562816256,"Monsters, Inc.",92,Fantasy|Animation|Family|Comedy,2001-11-01,3899,7.3,2001
644,2.971372,100000000,235926552,A.I. Artificial Intelligence,146,Drama|Science Fiction|Adventure,2001-06-29,1133,6.6,2001
808,2.9185659999999998,60000000,484409218,Shrek,90,Adventure|Animation|Comedy|Family|Fantasy,2001-05-16,2284,7.1,2001
634,2.7173990000000003,25000000,281929795,Bridget Jones's Diary,97,Comedy|Romance|Drama,2001-04-13,751,6.5,2001
161,2.642249,85000000,450717150,Ocean's Eleven,116,Thriller|Crime,2001-12-07,2645,7.0,2001
676,2.478879,140000000,449220945,Pearl Harbor,183,History|Romance|War,2001-05-21,1044,6.6,2001
1734,2.449323,98000000,433013274,The Mummy Returns,130,Action|Adventure|Drama|Fantasy|Horror,2001-04-28,1372,5.8,2001
10865,2.2172389999999997,120000000,186053725,Atlantis: The Lost Empire,95,Animation|Family|Adventure|Science Fiction,2001-06-02,689,6.5,2001
1995,2.179727,115000000,274703340,Lara Croft: Tomb Raider,100,Adventure|Fantasy|Action|Thriller,2001-06-11,1510,5.6,2001
453,2.169826,60000000,313542341,A Beautiful Mind,135,Drama|Romance,2001-12-11,1786,7.5,2001
2770,2.116602,30000000,287553595,American Pie 2,108,Comedy|Romance,2001-08-10,777,5.9,2001
9880,2.061559,37000000,165335153,The Princess Diaries,115,Comedy|Family|Romance,2001-08-03,534,6.3,2001
824,1.925281,52500000,179213434,Moulin Rouge!,127,Romance|Drama|Music,2001-03-09,714,7.2,2001
869,1.862114,100000000,362211740,Planet of the Apes,119,Thriller|Science Fiction|Action|Adventure,2001-07-25,702,5.5,2001
9428,1.857978,21000000,71441250,The Royal Tenenbaums,110,Comedy|Drama,2001-10-05,679,7.3,2001
4133,1.846848,53000000,83282296,Blow,124,Crime|Drama,2001-04-04,788,7.3,2001
853,1.839325,70000000,96976270,Enemy at the Gates,131,War,2001-03-13,583,7.1,2001
855,1.735123,92000000,172989651,Black Hawk Down,144,Action|History|War,2001-12-28,1201,7.1,2001
8835,1.6977529999999899,18000000,141774679,Legally Blonde,96,Comedy,2001-07-13,480,6.1,2001
9476,1.692141,65000000,117487473,A Knight's Tale,132,Adventure|Drama|Romance|Action,2001-05-11,521,6.5,2001
9398,1.581446,28000000,60780981,Zoolander,89,Comedy,2001-09-28,791,6.1,2001
11397,1.456526,16000000,66468332,Not Another Teen Movie,89,Comedy,2001-12-07,223,5.3,2001
4248,1.450364,45000000,141220678,Scary Movie 2,83,Comedy,2001-07-04,474,5.5,2001
5175,1.447916,90000000,347325802,Rush Hour 2,90,Action|Comedy|Crime|Thriller,2001-08-03,622,6.5,2001
2034,1.4460629999999999,45000000,104876233,Training Day,122,Action|Crime|Drama|Thriller,2001-10-05,1029,7.2,2001
1933,1.406682,17000000,209947037,The Others,101,Horror|Drama|Mystery|Thriller,2001-08-02,872,7.1,2001
12589,1.213215,25000000,80936232,Jimmy Neutron: Boy Genius,83,Adventure|Fantasy|Animation|Action|Comedy,2001-12-21,139,5.5,2001
2294,1.20913,22000000,33788161,Jay and Silent Bob Strike Back,104,Comedy,2001-08-22,244,6.3,2001
9778,1.195555,28000000,77516304,Serendipity,90,Comedy|Romance,2001-10-05,310,6.6,2001
10992,1.134012,60000000,93375151,Cats & Dogs,87,Comedy|Family,2001-07-04,182,5.0,2001
1903,1.1318780000000002,68000000,203388341,Vanilla Sky,136,Drama|Mystery|Romance|Science Fiction|Thriller,2001-12-10,628,6.3,2001
2140,1.065364,25000000,64437847,Kiss of the Dragon,98,Action|Crime|Thriller,2001-07-06,152,6.3,2001
1535,1.063015,92000000,143049560,Spy Game,126,Action|Crime|Thriller,2001-11-18,342,6.5,2001
9705,1.062734,102000000,147080413,Swordfish,99,Action|Crime|Thriller,2001-06-07,606,6.0,2001
9889,1.061903,40000000,141069860,Shallow Hal,114,Comedy|Romance,2001-11-01,394,5.5,2001
9989,0.9769969999999999,30000000,17833000,AntiTrust,108,Action|Crime|Drama,2001-01-12,82,5.6,2001
2114,0.9742219999999999,137000000,85131830,Final Fantasy: The Spirits Within,106,Adventure|Action|Animation|Fantasy|Science Fiction,2001-07-02,257,5.6,2001
