id,popularity,budget,revenue,original_title,runtime,genres,release_date,vote_count,vote_average,release_year
6557,1.400898,30000000,160259319,27 Dresses,111,Comedy|Romance,2008-01-10,610,6.1,2008
2309,1.380024,60000000,57490374,Inkheart,106,Adventure|Family|Fantasy,2008-12-11,302,5.8,2008
8065,1.3772389999999999,35000000,69823199,21,123,Drama|Crime,2008-03-27,907,6.5,2008
8848,1.354387,20000000,64822796,The Bank Job,112,Thriller|Crime|Drama,2008-02-28,413,6.4,2008
12133,1.351237,65000000,128107642,Step Brothers,98,Comedy,2008-07-25,678,6.6,2008
8390,1.341805,0,55447968,"Definitely, Maybe",112,Comedy|Romance,2008-02-08,389,6.5,2008
8676,1.34132,70000000,111231041,Fool's Gold,112,Comedy,2008-02-07,281,5.3,2008
8456,1.300453,20000000,41627431,Never Back Down,115,Drama|Action,2008-03-04,276,6.5,2008
10189,1.273395,27000000,101624843,Pineapple Express,111,Action|Comedy,2008-08-06,719,6.6,2008
12163,1.254928,6000000,44703995,The Wrestler,109,Drama|Romance,2008-09-07,539,7.0,2008
10202,1.22837,80000000,212874442,Bedtime Stories,99,Fantasy|Comedy|Family|Romance,2008-12-24,599,5.8,2008
13056,1.210534,20500000,10089373,Punisher: War Zone,102,Action|Crime,2008-12-05,147,5.5,2008
13051,1.172718,35000000,85416905,Max Payne,100,Action,2008-10-16,359,5.3,2008
13515,1.169851,35000000,72436439,Mirrors,110,Horror|Thriller|Mystery,2008-08-15,238,6.0,2008
7461,1.14205499999999,40000000,151161491,Vantage Point,90,Drama|Action|Thriller|Crime,2008-02-01,455,6.2,2008
10358,1.133017,24000000,42105111,Zack and Miri Make a Porno,102,Comedy,2008-09-18,439,6.0,2008
11665,1.1214870000000001,80000000,230685453,Get Smart,110,Action|Comedy|Thriller,2008-06-19,637,5.9,2008
15373,1.1034680000000001,28000000,92380927,Role Models,99,Comedy,2008-02-03,328,6.3,2008
13486,1.09571,0,0,The Scorpion King: Rise of a Warrior,109,Fantasy|Action|Adventure,2008-07-19,76,4.3,2008
11499,1.09445,0,0,Frost/Nixon,122,Drama,2008-10-15,151,6.8,2008
11887,1.0918780000000001,0,0,High School Musical 3: Senior Year,116,Comedy|Drama|Family|Music|Romance,2008-10-22,453,6.1,2008
8055,1.0724850000000001,32000000,0,The Reader,124,Drama|Romance,2008-12-10,442,7.1,2008
9381,1.0647659999999999,70000000,72108608,Babylon A.D.,101,Action|Adventure|Science Fiction|Thriller,2008-08-20,436,5.4,2008
19173,1.056526,0,0,Diario de una ninfÃ³mana,95,Drama|Romance,2008-10-14,44,5.6,2008
8321,1.054819,15000000,32002538,In Bruges,107,Comedy|Drama|Crime,2008-02-08,794,7.3,2008
3580,1.043504,55000000,113020255,Changeling,141,Crime|Drama|Mystery,2008-01-30,642,7.1,2008
8204,1.019335,90000000,162839667,The Spiderwick Chronicles,95,Adventure|Family|Fantasy,2008-02-14,276,6.2,2008
13335,1.01377,12000000,43493123,Harold & Kumar Escape from Guantanamo Bay,107,Comedy|Adventure,2008-04-25,317,6.0,2008
13401,1.007673,0,22707064,The Accidental Husband,90,Comedy|Romance,2008-02-29,105,5.2,2008
13971,0.988883,0,0,Wild Child,98,Comedy|Drama|Family,2008-01-01,245,6.3,2008
13012,0.9783129999999999,2900000,0,Felon,103,Crime|Action|Drama,2008-07-17,91,6.9,2008
14059,0.95811,0,0,Snow Buddies,87,Family,2008-02-05,24,4.6,2008
1266,0.9568399999999999,20000000,65569869,Street Kings,109,Action|Crime|Drama|Thriller,2008-04-10,173,6.2,2008
12182,0.951793,9000000,32973937,Nick and Norah's Infinite Playlist,89,Comedy|Drama|Music|Romance,2008-10-03,213,6.4,2008
12193,0.943042,80000000,163733697,Four Christmases,88,Comedy|Romance|Drama,2008-11-26,221,5.3,2008
15157,0.938876,5000000,0,Another Cinderella Story,90,Music,2008-09-16,205,6.2,2008
13001,0.9385549999999999,7000000,8900000,Stargate: The Ark of Truth,97,Adventure|Science Fiction,2008-03-11,106,6.8,2008
12620,0.931752,25000000,70442940,The House Bunny,97,Romance|Comedy,2008-08-22,299,5.6,2008
12180,0.900342,8500000,68282844,Star Wars: The Clone Wars,98,Thriller|Animation|Action|Science Fiction|Adventure,2008-08-05,261,6.0,2008
11917,0.892309,10800000,113857533,Saw V,92,Horror|Thriller|Crime,2008-10-23,437,5.9,2008
12177,0.885215,62000000,41819064,The Love Guru,87,Comedy|Romance,2008-06-20,144,4.5,2008
7459,0.879116,120000000,93945766,Speed Racer,135,Family|Action|Science Fiction,2008-05-09,194,5.6,2008
5038,0.866771,15000000,96408652,Vicky Cristina Barcelona,96,Drama|Romance,2008-08-15,563,6.7,2008
12222,0.8651049999999989,85000000,297138014,Horton Hears a Who!,88,Animation|Comedy|Family|Adventure|Fantasy,2008-03-03,558,6.2,2008
12783,0.857292,0,0,The Duchess,110,Drama|History|Romance,2008-09-05,223,6.6,2008
10503,0.8424879999999989,0,18130888,Happy-Go-Lucky,118,Drama|Comedy,2008-04-18,63,5.9,2008
1729,0.826564,55000000,127906624,The Forbidden Kingdom,104,Action|Adventure|Fantasy,2008-04-18,243,6.2,2008
8881,0.825749,30000000,0,Che: Part One,134,Drama|History|War,2008-09-05,117,6.5,2008
13389,0.822759,60000000,73174566,Righteous Kill,101,Action|Adventure|Crime|Drama|Thriller,2008-09-11,195,5.8,2008
6687,0.8027850000000001,15000000,5926410,Transsiberian,111,Thriller|Crime|Mystery,2008-01-18,71,6.3,2008
13291,0.798582,22000000,23530831,Traitor,114,Drama|Action|Thriller|Crime,2008-08-23,98,6.2,2008
10661,0.787623,90000000,201596308,You Don't Mess With the Zohan,113,Comedy|Action,2008-06-05,606,5.6,2008
13813,0.7859510000000001,32000000,51155219,Defiance,137,Action|Drama|History|War,2008-12-31,344,6.6,2008
21583,0.780936,0,2434658,Management,94,Comedy|Drama|Romance,2008-09-07,52,5.1,2008
8090,0.774511,35000000,32483410,Untraceable,101,Drama,2008-01-22,119,5.8,2008
32790,0.7708109999999989,0,0,The Good Witch,89,Family|Fantasy|Drama,2008-01-19,20,5.5,2008
21861,0.765289,0,0,LOL (Laughing Out Loud),103,Comedy,2008-06-06,235,6.4,2008
10665,0.764367,9000000,82391145,The Strangers,90,Thriller|Horror|Mystery,2008-05-29,241,5.9,2008
12914,0.762934,7000000,0,Stargate: Continuum,98,Adventure|Science Fiction,2008-07-29,107,6.6,2008
10139,0.7596729999999989,20000000,54586584,Milk,128,History|Drama,2008-11-26,325,7.1,2008
10529,0.749838,50000000,7033683,Outlander,115,Fantasy|Action|Science Fiction,2008-04-24,167,6.0,2008
8836,0.748854,30000000,68369434,The X Files: I Want to Believe,104,Drama|Mystery|Science Fiction|Thriller,2008-07-24,312,5.4,2008
14359,0.743689,20000000,50907234,Doubt,104,Drama|Mystery,2008-11-27,197,6.7,2008
14976,0.73292,0,0,Rachel Getting Married,113,Drama,2008-10-03,79,6.1,2008
14447,0.730324,0,0,A Matter of Loaf and Death,30,Animation|Comedy|Family,2008-12-03,62,7.0,2008
13600,0.721663,55000000,17869048,City of Ember,90,Adventure|Family|Fantasy,2008-10-07,358,6.1,2008
10761,0.720175,40000000,84601681,Made of Honor,101,Comedy|Romance,2008-05-02,240,5.8,2008
12184,0.719955,35000000,0,The Other Boleyn Girl,115,Drama,2008-02-28,258,6.3,2008
13825,0.718964,0,558000,The Lazarus Project,100,Drama|Mystery|Thriller,2008-10-21,58,5.9,2008
13018,0.715969,25000000,17741298,Deception,107,Drama|Thriller|Crime|Mystery,2008-04-24,107,5.8,2008
13809,0.714882,18000000,25739015,RockNRolla,114,Action|Crime|Thriller,2008-09-04,508,6.8,2008
9030,0.709809,12000000,56309766,The Eye,98,Drama|Horror|Thriller,2008-02-01,171,5.6,2008
11671,0.7023020000000001,13000000,14894347,Elegy,112,Drama|Romance,2008-08-08,37,6.3,2008
13184,0.6964060000000001,45000000,42487390,Bangkok Dangerous,99,Action|Crime|Thriller,2008-08-21,231,5.0,2008
7278,0.68675,30000000,84646831,Meet the Spartans,84,Comedy,2008-01-24,182,4.0,2008
8988,0.68078,25000000,11207130,Stop-Loss,113,Drama|War,2008-03-28,37,6.1,2008
8457,0.675717,40000000,0,Drillbit Taylor,102,Comedy,2008-03-20,137,5.3,2008
4960,0.674834,21000000,0,"Synecdoche, New York",124,Drama,2008-10-24,141,7.4,2008
14197,0.66791,0,0,My Sassy Girl,92,Comedy|Drama|Romance,2008-05-26,64,6.2,2008
8338,0.6664140000000001,25000000,19844979,Blindness,121,Drama|Mystery|Science Fiction|Thriller,2008-05-14,187,6.3,2008
8285,0.66173,60000000,39031337,The Spirit,103,Action|Comedy|Thriller|Crime|Science Fiction,2008-12-25,205,4.6,2008
14349,0.651972,0,204660,Sleepwalking,101,Drama,2008-01-14,11,6.4,2008
14637,0.651467,11500000,186702,Nothing But the Truth,108,Drama|Thriller,2008-12-19,58,6.1,2008
13510,0.648934,0,3983997,Eden Lake,91,Horror|Thriller,2008-09-12,183,6.8,2008
12690,0.646243999999999,20000000,20211394,Appaloosa,115,Drama|Western|Crime,2008-09-26,154,6.2,2008
17436,0.6450640000000001,18000000,382174,The Informers,98,Action|Adventure|Crime|Drama|Thriller,2008-11-05,29,4.3,2008
8645,0.642656,60000000,163403799,The Happening,91,Thriller|Science Fiction,2008-06-11,490,4.8,2008
13460,0.634961,30000000,22211426,Doomsday,105,Action|Thriller|Science Fiction,2008-03-14,162,5.8,2008
18032,0.634256,12000000,7070330,The Secret of Moonacre,103,Adventure|Fantasy|Drama|Science Fiction|Romance,2008-09-06,52,5.7,2008
16763,0.633135,5000000,0,Joy Ride 2: Dead Ahead,91,Crime|Thriller,2008-10-07,27,5.4,2008
18533,0.632340999999999,0,0,Bronson,92,Drama|Action|Crime,2008-10-09,375,6.9,2008
8885,0.630893,2000000,11125849,Vals Im Bashir,90,Drama|Animation|War,2008-06-04,168,7.7,2008
13752,0.626646,8,0,Max Manus,118,Drama|History|War,2008-12-18,49,6.9,2008
27996,0.624139999999999,0,0,Dr. Dolittle: Tail to the Chief,85,Comedy|Family|Fantasy,2008-03-04,28,4.9,2008
4564,0.6204890000000001,65000000,415252786,Sex and the City,145,Comedy|Drama|Romance,2008-05-12,309,6.1,2008
10186,0.615524,15000000,8762890,The Rocker,102,Comedy|Music,2008-08-20,78,5.4,2008
18198,0.611016,0,0,Barbie Mariposa and Her Butterfly Fairy Friends,75,Animation|Fantasy|Family,2008-02-08,33,5.4,2008
10199,0.6067,60000000,50877145,The Tale of Despereaux,100,Animation|Comedy|Family,2008-10-29,174,5.7,2008
13009,0.603395,0,0,Zombie Strippers!,94,Comedy|Horror,2008-04-18,40,4.4,2008
25741,0.59883,6100000,0,Niko: LentÃ¤jÃ¤n poika,80,Animation|Family|Adventure|Drama|Fantasy,2008-09-22,16,4.9,2008
11918,0.598695,35000000,25871834,Superhero Movie,85,Action|Comedy|Science Fiction,2008-03-27,170,4.9,2008
12837,0.595488,11000000,38105395,The Secret Life of Bees,114,Adventure|Drama,2008-09-17,80,7.2,2008
14098,0.595424,10000000,0,100 Feet,105,Horror|Thriller,2008-07-22,35,5.8,2008
17606,0.593722,15000000,1143856,The Other Man,90,Drama|Thriller|Mystery|Romance,2008-12-25,25,5.1,2008
14405,0.589940999999999,20000000,149281606,Beverly Hills Chihuahua,91,Adventure|Comedy|Family,2008-10-03,118,5.1,2008
12165,0.58326,20000000,0,The Burning Plain,111,Drama|Romance,2008-07-11,62,6.7,2008
4148,0.579469999999999,35000000,75225693,Revolutionary Road,119,Drama|Romance,2008-12-19,430,6.5,2008
4953,0.578298,0,0,Be Kind Rewind,102,Drama|Comedy,2008-01-20,214,6.1,2008
13090,0.5769890000000001,5000000,16174377,Sunshine Cleaning,102,Comedy|Drama,2008-01-18,111,6.2,2008
12889,0.574813,0,0,Futurama: The Beast with a Billion Backs,90,Animation|Comedy|Science Fiction|Fantasy,2008-06-24,91,6.8,2008
14305,0.5725,0,0,The Andromeda Strain,180,Romance|Science Fiction|Thriller,2008-05-10,42,6.6,2008
11152,0.563354,8000000,0,The Ruins,91,Drama|Horror,2008-04-02,98,5.1,2008
13655,0.560837,0,0,Camp Rock,94,Comedy|Drama|Family|Music|TV Movie,2008-06-20,194,5.8,2008
12797,0.555690999999999,0,0,Ghost Town,102,Comedy|Fantasy|Romance,2008-09-19,127,6.1,2008
10360,0.54408,0,2724474,Hunger,96,Drama|History,2008-05-15,149,7.1,2008
17622,0.541117,0,0,Fifty Dead Men Walking,117,Action|Thriller,2008-09-10,12,6.0,2008
13190,0.540913,0,0,Dead Space: Downfall,74,Animation|Horror|Science Fiction|Thriller,2008-10-27,54,6.0,2008
13988,0.538299,0,0,The Art of War II: Betrayal,103,Action|Thriller,2008-08-12,18,4.9,2008
13253,0.5340590000000001,0,0,Futurama: Bender's Game,88,Animation|Comedy|Science Fiction,2008-11-03,90,6.9,2008
16353,0.5319050000000001,8500000,8936663,Ong Bak 2,98,Adventure|Action|Thriller,2008-12-04,88,6.2,2008
12178,0.528292,0,16051363,Miss Pettigrew Lives for a Day,92,Drama|Comedy|Romance,2008-03-07,46,6.4,2008
13150,0.5273979999999989,30000000,31148328,Pride and Glory,130,Thriller|Crime|Drama,2008-09-09,118,6.3,2008
13220,0.521748,0,124191,Splinter,82,Horror|Thriller,2008-10-31,90,6.0,2008
13827,0.518011,6000000,69497,"Surfer, Dude",85,Comedy,2008-09-05,13,5.0,2008
8780,0.517412,30000000,63833449,Baby Mama,99,Comedy,2008-04-23,130,5.8,2008
13541,0.514454,0,0,The Colour of Magic,191,TV Movie|Comedy|Fantasy,2008-03-23,29,6.2,2008
13991,0.5134380000000001,7000000,6230276,College,94,Comedy,2008-08-28,16,4.8,2008
33409,0.511786,0,0,The Stoning of Soraya M.,114,Crime|Drama,2008-09-07,24,8.0,2008
7353,0.509401,0,0,Fireflies in the Garden,108,Drama,2008-02-10,26,6.2,2008
12568,0.5052909999999989,20000000,13204291,Brideshead Revisited,133,Drama|Romance,2008-07-25,30,6.0,2008
10885,0.503798,0,0,Shutter,85,Horror|Mystery|Thriller,2008-03-21,89,5.4,2008
13493,0.5005109999999989,0,68397662,College Road Trip,83,Comedy|Family,2008-03-07,48,5.1,2008
21755,0.49916499999999997,20000000,5530764,The Brothers Bloom,114,Adventure|Comedy|Drama|Romance,2008-09-09,110,6.8,2008
11260,0.498026,60000000,50650079,Meet Dave,90,Comedy|Science Fiction|Adventure|Family,2008-07-08,205,5.1,2008
14154,0.48953900000000006,0,0,War Games: The Dead Code,96,Science Fiction|Drama|Thriller,2008-07-29,26,5.6,2008
13812,0.481188,12000000,40855419,Quarantine,89,Horror|Science Fiction|Thriller,2008-10-10,165,5.3,2008
12912,0.48013500000000003,0,240476,Chaos Theory,87,Comedy|Drama|Romance,2008-03-14,58,5.9,2008
14011,0.480116,3500000,5231128,Justice League: The New Frontier,75,Action|Adventure|Animation|Science Fiction,2008-02-26,66,6.3,2008
12192,0.47729499999999997,8000000,0,Pathology,95,Crime|Horror|Thriller,2008-04-11,59,5.9,2008
6933,0.475129,20000000,0,One Missed Call,87,Horror|Mystery|Thriller,2008-01-04,103,4.8,2008
23966,0.47434399999999893,0,0,Deadgirl,101,Romance|Horror|Thriller,2008-09-06,43,4.9,2008
12689,0.472691,1,0,"Angus, Thongs and Perfect Snogging",100,Comedy|Drama|Family|Romance,2008-07-25,146,6.5,2008
10190,0.472491,0,367638,Towelhead,111,Drama,2008-09-12,14,5.3,2008
14851,0.47135600000000005,0,0,The Escapist,102,Action|Thriller,2008-06-20,28,6.2,2008
22419,0.471096,6000000,0,Camille,94,Comedy|Drama|Romance,2008-04-13,25,6.0,2008
12085,0.469922,0,0,Mad Money,104,Action|Comedy|Crime,2008-01-17,78,5.9,2008
13004,0.466771,0,0,Barbie and the Diamond Castle,78,Animation|Family,2008-01-01,37,6.6,2008
19929,0.46024799999999894,0,0,9to5: Days in Porn,113,Documentary,2008-08-24,10,6.4,2008
13690,0.45988500000000004,0,0,Open Season 2,76,Adventure|Animation|Comedy|Family,2008-09-24,200,5.6,2008
13849,0.457004,0,0,The Cottage,92,Horror|Comedy|Crime|Thriller,2008-02-07,28,6.4,2008
13851,0.456683,3500000,0,Batman: Gotham Knight,75,Animation|Action|Adventure,2008-07-03,105,6.8,2008
10362,0.45518000000000003,12000000,3148182,Two Lovers,110,Drama|Romance,2008-11-19,76,6.5,2008
13944,0.45360200000000006,25000000,2000000,Passengers,93,Drama|Mystery|Thriller|Romance,2008-09-26,111,5.5,2008
10188,0.451304,27000000,44352417,The Sisterhood of the Traveling Pants 2,117,Adventure|Comedy|Drama|Family,2008-08-06,127,6.0,2008
14325,0.45091099999999995,40000000,9793496,The Express,130,Drama,2008-10-10,39,7.1,2008
14220,0.44086000000000003,0,6575282,Strange Wilderness,87,Comedy,2008-02-01,32,4.6,2008
10900,0.43644099999999997,3500000,1115493,Surveillance,97,Thriller,2008-02-08,35,6.0,2008
13972,0.436406,16000000,50007546,The Women,114,Comedy|Drama|Romance,2008-09-12,60,4.6,2008
17108,0.432911,10000000,22896728,Gong fu guan lan,100,Action|Adventure|Comedy,2008-02-07,32,5.1,2008
15671,0.43180100000000005,0,0,Picture This,92,Drama|Comedy|Romance|Family,2008-07-13,53,5.0,2008
16164,0.428849,0,2960993,Killshot,95,Crime|Drama|Thriller,2008-11-13,38,6.0,2008
13506,0.42702299999999893,2000000,38135878,ÐÐ´Ð¼Ð¸Ñ€Ð°Ð»ÑŠ,123,Action|Drama|History|War,2008-06-06,28,6.7,2008
13954,0.425109,0,0,Alien Raiders,85,Horror|Science Fiction|Thriller,2008-09-21,24,4.9,2008
14326,0.42287299999999994,0,84375061,Nights in Rodanthe,97,Drama|Romance,2008-09-26,82,5.7,2008
13160,0.42165699999999995,10000000,0,Over Her Dead Body,95,Comedy|Fantasy|Romance,2008-02-01,82,5.2,2008
11802,0.421518,37000000,63800345,Space Chimps,81,Animation|Family,2008-07-17,60,5.1,2008
13172,0.42121000000000003,0,0,The Promotion,86,Comedy,2008-06-06,30,5.3,2008
13279,0.417779,20000000,27640028,Lakeview Terrace,110,Drama|Crime|Thriller,2008-09-19,147,5.8,2008
17210,0.41507700000000003,0,0,Journey to the Edge of the Universe,91,Documentary,2008-12-06,13,6.0,2008
10183,0.41229499999999997,0,0,Frozen River,97,Drama|Thriller|Crime,2008-08-01,39,6.9,2008
14655,0.47322700000000006,0,0,Soul Men,103,Comedy|Music,2008-11-07,32,6.2,2008
25329,0.407009,0,0,The Echo,96,Horror|Thriller|Drama|Mystery,2008-05-25,15,5.7,2008
14422,0.402982,0,0,Birds of America,85,Comedy|Drama,2008-10-09,11,6.0,2008
13613,0.401061,18000000,0,Day of the Dead,86,Horror|Action|Thriller,2008-04-08,47,4.7,2008
15262,0.40072399999999997,0,0,Boogeyman 3,94,Horror,2008-10-18,28,4.4,2008
15208,0.400485,0,0,Bathory,141,Drama|Fantasy,2008-07-04,19,5.7,2008
14212,0.399345,0,0,Pulse 2: Afterlife,89,Horror|Science Fiction|Thriller,2008-09-30,15,4.6,2008
13489,0.399327,0,0,Lost Boys: The Tribe,94,Crime|Drama|Horror|Thriller,2008-07-29,26,4.1,2008
13459,0.397358,0,4496912,Barbie in 'A Christmas Carol',76,Animation|Family,2008-07-01,24,7.0,2008
14642,0.39569099999999996,1000000,0,20 Years After,95,Drama|Fantasy|Science Fiction,2008-01-01,12,2.9,2008
12245,0.395538,14100000,0,The Oxford Murders,107,Crime|Mystery|Thriller,2008-01-18,99,5.8,2008
14613,0.39511799999999997,0,3800000,Next Avengers: Heroes of Tomorrow,78,Animation|Family,2008-09-02,32,6.3,2008
16899,0.39420900000000003,0,0,Easy Virtue,93,Comedy|Romance,2008-01-01,55,6.2,2008
14215,0.39314,0,0,Restraint,94,Drama|Thriller,2008-08-19,19,6.1,2008
16000,0.390228,0,0,Ben 10: Race Against Time,67,Action|Family|Science Fiction,2008-02-11,14,3.1,2008
8617,0.388417,0,14796236,Prom Night,88,Crime|Horror,2008-04-10,78,5.1,2008
7916,0.388151,30000000,0,Far Cry,95,Action|Science Fiction|Thriller,2008-01-01,42,3.1,2008
14476,0.383036,0,0,Clubbed,95,Drama|Action|Thriller|Crime,2008-10-02,15,7.1,2008
13973,0.382852,3000000,3830137,Choke,92,Comedy|Drama,2008-09-26,54,6.1,2008
16350,0.37456100000000003,0,0,Vinyan,96,Drama|Horror|Thriller,2008-08-30,13,4.4,2008
13191,0.37403400000000003,5000000,1296184,"War, Inc.",106,Action|Adventure|Comedy|Thriller,2008-04-28,41,5.5,2008
13990,0.371517,6000000,2899975,The Wackness,99,Drama,2008-07-03,40,6.3,2008
8944,0.36839099999999997,25000000,6673422,What Just Happened,104,Comedy|Drama,2008-10-17,68,5.1,2008
13300,0.363031,0,194287,Hell Ride,84,Action|Thriller,2008-08-08,20,5.7,2008
15801,0.361308,0,44872,What Doesn't Kill You,100,Action|Crime|Drama,2008-12-12,10,7.0,2008
14728,0.361127,0,0,The Librarian: The Curse of the Judas Chalice,95,Fantasy|Action|Adventure|Comedy,2008-12-07,69,5.7,2008
14556,0.36070599999999997,10000000,0,Pour elle,96,Drama|Thriller,2008-12-03,34,6.6,2008
8884,0.359106,12000000,0,Franklyn,98,Drama|Fantasy|Science Fiction,2008-10-16,41,5.5,2008
63287,0.35843800000000003,0,0,The Poker House,93,Drama,2008-06-20,27,6.2,2008
17314,0.357127,10000000,0,Pistol Whipped,96,Action|Thriller|Crime|Drama,2008-01-01,12,5.7,2008
14050,0.353759,0,0,Recount,116,Drama|History,2008-05-28,16,6.2,2008
14423,0.35338,0,38804615,First Sunday,96,Action|Comedy,2008-01-11,24,5.2,2008
1782,0.35254,15400000,0,Afterwards,107,Drama|Thriller|Mystery,2008-10-01,23,5.6,2008
14299,0.34920300000000004,12000000,0,Cadillac Records,109,Drama|History|Music,2008-12-05,36,6.9,2008
33821,0.348973,0,0,Pinocchio,179,Adventure|Drama|Fantasy,2008-12-14,13,5.2,2008
16710,0.3487,0,41939392,Meet the Browns,100,Comedy|Drama|Romance,2008-03-21,27,6.4,2008
16266,0.348223,250000,0,2012 Doomsday,85,Adventure|Action|Fantasy|Horror|Science Fiction,2008-02-12,18,2.6,2008
18176,0.345926,11500000,69564,Assassination of a High School President,93,Comedy|Crime|Mystery|Thriller,2008-01-17,53,6.2,2008
13805,0.812489,25000000,14109284,Disaster Movie,87,Action|Comedy,2008-08-29,130,3.3,2008
14048,0.34426799999999996,0,2957978,Man on Wire,94,Thriller|Documentary|Crime|History,2008-07-25,140,7.6,2008
14771,0.233961,0,0,The Onion Movie,80,Comedy,2008-05-31,22,6.0,2008
12412,0.359217,45000000,9323833,Miracle at St. Anna,160,Thriller|Drama|Action|Crime|War,2008-09-15,51,6.3,2008
20036,0.337577,0,0,The Prince & Me 3: A Royal Honeymoon,92,Comedy|Romance,2008-10-28,27,5.1,2008
18570,0.43785,0,0,"Food, Inc.",94,Documentary,2008-09-07,145,7.2,2008
24411,0.33643,0,0,The Shepherd: Border Patrol,95,Action|Crime|Thriller,2008-03-04,14,5.4,2008
13803,0.335675,6000000,0,Amusement,85,Horror|Thriller,2008-10-09,37,5.0,2008
13596,0.33511599999999997,20000000,36620508,My Best Friend's Girl,101,Comedy,2008-09-19,127,5.3,2008
8279,0.333395,19000000,23550000,Paris,130,Drama,2008-01-19,48,6.3,2008
16342,0.173214,0,0,The Children,84,Horror|Mystery|Thriller,2008-12-05,48,6.5,2008
16179,0.32907,0,0,Breathing Room,89,Horror|Mystery|Thriller,2008-08-25,20,3.6,2008
10185,0.326352,15000000,3533227,The Midnight Meat Train,98,Mystery|Drama|Crime|Thriller|Horror,2008-08-07,130,5.7,2008
14353,0.32409099999999996,0,188126,Repo! The Genetic Opera,98,Horror|Comedy|Music|Science Fiction,2008-07-18,49,6.5,2008
13256,0.32288,8000000,2033165,Mutant Chronicles,111,Action|Adventure|Horror|Science Fiction,2008-08-07,61,5.1,2008
14878,0.319223,0,0,The Objective,90,Action|Horror|Science Fiction|Thriller,2008-04-28,25,5.6,2008
14538,0.318796,0,0,ä¸‰å›½ä¹‹è§é¾™å¸ç”²,102,Action|History|Drama,2008-04-03,22,6.5,2008
15044,0.17515,0,0,Einstein and Eddington,90,History|Drama,2008-11-29,12,6.4,2008
14863,0.316727,0,0,Anaconda 3: Offspring,91,Action|Horror|Thriller,2008-01-01,21,4.4,2008
31216,0.315842,0,0,I Can't Think Straight,80,Drama|Romance,2008-06-01,28,6.9,2008
15616,0.315339,0,0,Major Movie Star,98,Comedy|War|Adventure|Drama,2008-11-07,18,5.3,2008
18616,0.31438,2000000,0,No Man's Land: The Rise of Reeker,88,Horror|Thriller,2008-05-01,13,4.7,2008
13007,0.312842,0,0,Religulous,101,Comedy|Documentary,2008-10-01,104,6.9,2008
10187,0.308655,21000000,17600000,Swing Vote,120,Drama|Comedy,2008-08-01,34,5.7,2008
13793,0.308286,0,1107542,Flashbacks of a Fool,110,Drama,2008-10-17,23,6.7,2008
9022,0.305643,750000,0,All the Boys Love Mandy Lane,90,Horror|Mystery|Thriller,2008-02-15,116,5.5,2008
16971,0.304742,0,0,The Meerkats,83,Documentary,2008-01-01,20,6.5,2008
17166,0.35042399999999996,0,0,Insanitarium,89,Horror|Thriller,2008-07-15,11,5.2,2008
13094,0.30389499999999997,0,0,Dance of the Dead,87,Comedy|Horror,2008-10-14,23,6.3,2008
16005,0.287248,0,0,The Lucky Ones,113,Comedy|Drama|History,2008-09-26,31,6.1,2008
4204,0.29896100000000003,0,0,$5 a Day,98,Drama|Comedy,2008-01-01,12,5.4,2008
16056,0.408518,0,0,Winged Creatures,95,Crime|Drama,2008-06-24,21,5.9,2008
14914,0.296576,0,0,Flash of Genius,119,Drama,2008-09-07,27,5.7,2008
23963,0.29296500000000003,1500000,0,Pontypool,93,Horror|Mystery|Science Fiction,2008-09-06,60,6.5,2008
33035,0.28967800000000005,0,0,A Film with Me in It,89,Comedy|Thriller|Mystery,2008-10-17,17,6.1,2008
60086,0.288067,0,0,Babysitter Wanted,93,Horror|Thriller,2008-07-16,22,4.7,2008
17171,0.019819,0,0,The Assassination of Jesse James: Death Of An Outlaw,32,Documentary,2008-01-01,20,6.8,2008
13107,0.283736,0,1829917,Henry Poole Is Here,99,Comedy|Drama,2008-08-15,28,5.8,2008
20268,0.283538,4700000,0,Ãšltima Parada 174,108,Drama|Crime,2008-10-24,21,7.3,2008
8266,0.283048,0,0,Les Femmes de l'ombre,117,Action|Thriller|War|History,2008-02-08,33,6.9,2008
14940,0.282915,0,165888,Gigantic,99,Comedy|Romance,2008-09-09,24,5.6,2008
10523,0.282905,25100000,29506464,W.,131,Drama|History,2008-10-17,71,5.6,2008
9262,0.282246,0,0,My Mom's New Boyfriend,97,Action|Comedy|Romance,2008-04-30,39,5.4,2008
14061,0.28216199999999997,0,0,The Edge of Love,110,Drama|History|Romance,2008-05-15,49,6.3,2008
15741,0.280928,500000,0,Dorothy Mills,102,Drama|Thriller|Mystery|Horror,2008-08-06,22,6.0,2008
14438,0.280555,500000,33456317,Fireproof,122,Drama,2008-09-26,54,7.5,2008
17334,0.280443,14000000,0,The Other End of the Line,106,Comedy|Romance,2008-10-29,29,6.2,2008
14244,0.279806,0,0,Chris Rock: Kill the Messenger,79,Comedy,2008-09-27,16,7.8,2008
12890,0.278543,7000000,10569964,Smart People,95,Comedy|Drama|Romance,2008-04-11,34,5.5,2008
16061,0.27821999999999997,0,0,æ±äº¬æ®‹é…·è­¦å¯Ÿ,110,Adventure|Horror|Action|Science Fiction,2008-10-03,47,5.8,2008
31451,0.244094,0,0,Forever Strong,112,Drama,2008-09-26,27,7.4,2008
